ANIO_FACTURACION;MES_FACTURACION;CONCEPTO;CLIENTE;FECHA_GRABACION;BANCO;EXTRACTO;VALOR_PAGO
2022;11;411;439356726;4-Oct-22;X4;19206220;100
2022;11;411;439354262;4-Oct-22;X4;19206220;45
2022;11;411;439353485;4-Oct-22;X4;19206220;678
2022;11;411;428163024;4-Oct-22;X4;19206220;1380
2022;11;411;427551790;4-Oct-22;X4;19206220;1234
2022;11;411;427552577;4-Oct-22;X4;19206220;24
2022;11;411;423770769;4-Oct-22;X4;19206220;90
2022;11;411;407088477;4-Oct-22;X4;19206220;100
2022;11;411;435727328;4-Oct-22;X4;19206220;45
2022;11;411;426124407;4-Oct-22;X4;19206220;678
2022;11;411;395113482;4-Oct-22;X4;19206220;1380
2022;11;411;396951679;4-Oct-22;X4;19206220;1234
2022;11;411;435729992;4-Oct-22;X4;19206220;1380
2022;11;411;383216935;4-Oct-22;X4;19206220;1234
2022;11;411;425369683;4-Oct-22;X4;19206220;45
2022;11;411;413804604;4-Oct-22;X4;19206220;45
2022;11;411;441384594;4-Oct-22;X4;19206220;100
2022;11;411;428192964;4-Oct-22;X4;19206220;45
2022;11;411;437146415;4-Oct-22;X4;19206220;678
2022;11;411;428191187;4-Oct-22;X4;19206220;1380
2022;11;411;437145638;4-Oct-22;X4;19206220;1234
2022;11;411;439352608;4-Oct-22;X4;19206220;24
2022;11;411;424210369;4-Oct-22;X4;19206220;90
2022;11;411;439587754;4-Oct-22;X4;19206220;100
2022;11;411;425547705;4-Oct-22;X4;19206220;45
2022;11;411;425549369;4-Oct-22;X4;19206220;678
2022;11;411;425359704;4-Oct-22;X4;19206220;1380
2022;11;411;435585574;4-Oct-22;X4;19206220;1234
2022;11;411;430487906;4-Oct-22;X4;19206220;24
2022;11;411;411660478;4-Oct-22;X4;19206220;90
2022;11;411;425550105;4-Oct-22;X4;19206220;100
2022;11;411;426108797;4-Oct-22;X4;19206220;45
2022;11;411;423652718;4-Oct-22;X4;19206220;678
2022;11;411;443679629;4-Oct-22;X4;19206220;1380
2022;11;411;419920405;4-Oct-22;X4;19206220;1234
2022;11;411;418482639;4-Oct-22;X4;19206220;24
2022;11;411;416812676;4-Oct-22;X4;19206220;90
2022;11;411;416919902;4-Oct-22;X4;19206220;100
2022;11;411;426265547;4-Oct-22;X4;19206220;45
2022;11;411;425569107;4-Oct-22;X4;19206220;678
2022;11;411;438250318;4-Oct-22;X4;19206220;1380
2022;11;411;426342215;4-Oct-22;X4;19206220;1234
2022;11;411;418257203;4-Oct-22;X4;19206220;1380
2022;11;411;418258080;4-Oct-22;X4;19206220;1234
2022;11;411;418149121;4-Oct-22;X4;19206220;45
2022;11;411;418006327;4-Oct-22;X4;19206220;45
2022;11;411;418744908;4-Oct-22;X4;19206220;100
2022;11;411;424240086;4-Oct-22;X4;19206220;45
2022;11;411;424238463;4-Oct-22;X4;19206220;678
2022;11;411;434126900;4-Oct-22;X4;19206220;1380
2022;11;411;431588309;4-Oct-22;X4;19206220;1234
2022;11;411;431588309;4-Oct-22;X4;19206220;24
2022;11;411;418557594;4-Oct-22;X4;19206220;90
2022;11;411;432722756;4-Oct-22;X4;19206220;100
