ANIO_FACTURACION;MES_FACTURACION;CONCEPTO;CLIENTE;FECHA_GRABACION;BANCO;EXTRACTO;VALOR_PAGO
2022;12;411;435727328;11/28/2022;CSW;35598759;17346
2022;12;411;426124407;11/28/2022;CSW;35598759;17346
2022;12;411;395113482;11/28/2022;CSW;35598759;17346
2022;12;411;396951679;11/28/2022;CSW;35598759;17346
2022;12;411;435729992;11/28/2022;CSW;35598759;17346
2022;12;411;383216935;11/28/2022;CSW;35598759;17346
2022;12;411;425369683;11/28/2022;CSW;35598759;16970
2022;12;411;413804604;11/28/2022;CSW;35598759;17346
2022;12;411;441384594;11/28/2022;CSW;35598759;17346
2022;12;411;428192964;11/28/2022;CSW;35598759;16970
2022;12;411;437146415;11/28/2022;CSW;35598759;17346
2022;12;411;428191187;11/28/2022;CSW;35598759;17346
2022;12;411;437145638;11/28/2022;CSW;35598759;16970
2022;12;411;439352608;11/28/2022;CSW;35598759;16970
2022;12;411;424210369;11/28/2022;CSW;35598759;16970
2022;12;411;439587754;11/28/2022;CSW;35598759;17346
2022;12;411;425547705;11/28/2022;CSW;35598759;16970
2022;12;411;425549369;11/28/2022;CSW;35598759;16970
2022;12;411;425359704;11/28/2022;CSW;35598759;17346
2022;12;411;435585574;11/28/2022;CSW;35598759;16970
2022;12;411;430487906;11/28/2022;CSW;35598759;16970
2022;12;411;411660478;11/28/2022;CSW;35598759;17346
2022;12;411;425550105;11/28/2022;CSW;35598759;17346
2022;12;411;426108797;11/28/2022;CSW;35598759;16970
2022;12;411;423652718;11/28/2022;CSW;35598759;17346
2022;12;411;443679629;11/28/2022;CSW;35598759;17346
2022;12;411;419920405;11/28/2022;CSW;35598759;17346
2022;12;411;418482639;11/28/2022;CSW;35598759;17346
2022;12;411;416812676;11/28/2022;CSW;35598759;17346
2022;12;411;416919902;11/28/2022;CSW;35598759;16970
2022;12;411;426265547;11/28/2022;CSW;35598759;17346
2022;12;411;425569107;11/28/2022;CSW;35598759;30000
2022;12;411;438250318;11/28/2022;CSW;35598759;17346
2022;12;411;426342215;11/28/2022;CSW;35598759;19224
2022;12;411;418257203;11/28/2022;CSW;35598759;17346
2022;12;411;418258080;11/28/2022;CSW;35598759;17346
2022;12;411;418149121;11/28/2022;CSW;35598759;17346
2022;12;411;418006327;11/28/2022;CSW;35598759;17346
2022;12;411;418744908;11/28/2022;CSW;35598759;17346
2022;12;411;424240086;11/28/2022;CSW;35598759;17346
2022;12;411;424238463;11/28/2022;CSW;35598759;17346
2022;12;411;434126900;11/28/2022;CSW;35598759;16970
2022;12;411;431588309;11/28/2022;CSW;35598759;16970
2022;12;411;431588309;11/28/2022;CSW;35598759;17346
2022;12;411;418557594;11/28/2022;CSW;35598759;17346
2022;12;411;432722756;11/28/2022;CSW;35598759;16970
