ANIO_FACTURACION;MES_FACTURACION;CONCEPTO;CLIENTE;FECHA_GRABACION;BANCO;EXTRACTO;VALOR_PAGO
2022;12;411;130596048;28-Nov-22;CSW;35598759;12306
2022;12;411;442642584;28-Nov-22;CSW;35598759;17346
2022;12;411;442643361;28-Nov-22;CSW;35598759;17346
2022;12;411;426533657;28-Nov-22;CSW;35598759;17346
2022;12;411;398708867;28-Nov-22;CSW;35598759;17346
2022;12;411;400043693;28-Nov-22;CSW;35598759;17346
2022;12;411;438753684;28-Nov-22;CSW;35598759;17346
2022;12;411;438752807;28-Nov-22;CSW;35598759;17346
2022;12;411;441413261;28-Nov-22;CSW;35598759;17346
2022;12;411;424086730;28-Nov-22;CSW;35598759;17346
2022;12;411;442644148;28-Nov-22;CSW;35598759;17346
2022;12;411;366479417;28-Nov-22;CSW;35598759;17346
2022;12;411;439985348;28-Nov-22;CSW;35598759;17346
2022;12;411;417738208;28-Nov-22;CSW;35598759;17346
2022;12;411;362060631;28-Nov-22;CSW;35598759;17346
2022;12;411;440640102;28-Nov-22;CSW;35598759;17346
2022;12;411;416616170;28-Nov-22;CSW;35598759;17346
2022;12;411;416619511;28-Nov-22;CSW;35598759;11110
2022;12;411;416618734;28-Nov-22;CSW;35598759;17346
2022;12;411;416617957;28-Nov-22;CSW;35598759;22220
2022;12;411;442647499;28-Nov-22;CSW;35598759;17346
2022;12;411;442649053;28-Nov-22;CSW;35598759;17346
2022;12;411;432228523;28-Nov-22;CSW;35598759;16970
2022;12;411;429090492;28-Nov-22;CSW;35598759;16970
2022;12;411;430948002;28-Nov-22;CSW;35598759;17346
2022;12;411;395668777;28-Nov-22;CSW;35598759;17346
2022;12;411;438269320;28-Nov-22;CSW;35598759;17346
2022;12;411;383574106;28-Nov-22;CSW;35598759;17346
2022;12;411;387406206;28-Nov-22;CSW;35598759;17346
2022;12;411;394804980;28-Nov-22;CSW;35598759;17346
2022;12;411;394805667;28-Nov-22;CSW;35598759;17346
2022;12;411;423808579;28-Nov-22;CSW;35598759;17346
2022;12;411;396548011;28-Nov-22;CSW;35598759;17346
2022;12;411;393249840;28-Nov-22;CSW;35598759;17346
2022;12;411;367424906;28-Nov-22;CSW;35598759;17346
2022;12;411;427743009;28-Nov-22;CSW;35598759;16970
2022;12;411;427745573;28-Nov-22;CSW;35598759;17346
2022;12;411;387765154;28-Nov-22;CSW;35598759;17346
2022;12;411;427746350;28-Nov-22;CSW;35598759;17346
2022;12;411;436729841;28-Nov-22;CSW;35598759;17346
2022;12;411;440664188;28-Nov-22;CSW;35598759;17346
2022;12;411;422497836;28-Nov-22;CSW;35598759;17346
2022;12;411;418209302;28-Nov-22;CSW;35598759;17346
2022;12;411;425062713;28-Nov-22;CSW;35598759;17346
2022;12;411;409348080;28-Nov-22;CSW;35598759;17346
2022;12;411;422496059;28-Nov-22;CSW;35598759;17346
2022;12;411;408328383;28-Nov-22;CSW;35598759;17346
2022;12;411;409350603;28-Nov-22;CSW;35598759;17346
2022;12;411;422498613;28-Nov-22;CSW;35598759;17346
2022;12;411;422724573;28-Nov-22;CSW;35598759;17346
2022;12;411;422719509;28-Nov-22;CSW;35598759;17346
2022;12;411;410284437;28-Nov-22;CSW;35598759;17346
2022;12;411;422053964;28-Nov-22;CSW;35598759;17346
2022;12;411;422720345;28-Nov-22;CSW;35598759;17346
2022;12;411;366684905;28-Nov-22;CSW;35598759;17346
2022;12;411;432446331;28-Nov-22;CSW;35598759;17346
2022;12;411;432647642;28-Nov-22;CSW;35598759;17346
2022;12;411;429419501;28-Nov-22;CSW;35598759;17346
2022;12;411;442653230;28-Nov-22;CSW;35598759;17346
2022;12;411;437938416;28-Nov-22;CSW;35598759;17346
2022;12;411;430997790;28-Nov-22;CSW;35598759;17346
2022;12;411;432229300;28-Nov-22;CSW;35598759;17346
2022;12;411;419028698;28-Nov-22;CSW;35598759;17346
2022;12;411;443805712;28-Nov-22;CSW;35598759;17346
2022;12;411;422717945;28-Nov-22;CSW;35598759;17346
2022;12;411;425281308;28-Nov-22;CSW;35598759;17346
2022;12;411;360597934;28-Nov-22;CSW;35598759;17346
2022;12;411;438463262;28-Nov-22;CSW;35598759;51486
2022;12;411;425760608;28-Nov-22;CSW;35598759;17346
2022;12;411;416985097;28-Nov-22;CSW;35598759;17346
2022;12;411;432220277;28-Nov-22;CSW;35598759;17346
2022;12;411;362066323;28-Nov-22;CSW;35598759;17346
2022;12;411;369292829;28-Nov-22;CSW;35598759;17346
2022;12;411;422493708;28-Nov-22;CSW;35598759;17346
2022;12;411;442656581;28-Nov-22;CSW;35598759;17346
2022;12;411;436809860;28-Nov-22;CSW;35598759;17346
2022;12;411;442673088;28-Nov-22;CSW;35598759;17346
2022;12;411;442231770;28-Nov-22;CSW;35598759;17346
2022;12;411;400000656;28-Nov-22;CSW;35598759;17346
2022;12;411;433859668;28-Nov-22;CSW;35598759;17346
2022;12;411;425545131;28-Nov-22;CSW;35598759;17346
2022;12;411;409561883;28-Nov-22;CSW;35598759;16970
2022;12;411;425546918;28-Nov-22;CSW;35598759;16970
2022;12;411;425548582;28-Nov-22;CSW;35598759;17346
2022;12;411;442657368;28-Nov-22;CSW;35598759;17346
2022;12;411;433860404;28-Nov-22;CSW;35598759;17346
2022;12;411;399373066;28-Nov-22;CSW;35598759;17346
2022;12;411;399374843;28-Nov-22;CSW;35598759;17346
2022;12;411;422085145;28-Nov-22;CSW;35598759;17346
2022;12;411;409529543;28-Nov-22;CSW;35598759;17346
2022;12;411;435409853;28-Nov-22;CSW;35598759;17346
2022;12;411;440248300;28-Nov-22;CSW;35598759;17346
2022;12;411;425561851;28-Nov-22;CSW;35598759;19224
2022;12;411;422084468;28-Nov-22;CSW;35598759;17346
2022;12;411;422081017;28-Nov-22;CSW;35598759;17346
2022;12;411;442672201;28-Nov-22;CSW;35598759;17346
2022;12;411;427623404;28-Nov-22;CSW;35598759;17346
2022;12;411;422126355;28-Nov-22;CSW;35598759;17346
2022;12;411;425524606;28-Nov-22;CSW;35598759;16970
2022;12;411;424550246;28-Nov-22;CSW;35598759;16970
2022;12;411;434932067;28-Nov-22;CSW;35598759;17346
2022;12;411;442314130;28-Nov-22;CSW;35598759;17346
2022;12;411;387921064;28-Nov-22;CSW;35598759;17346
2022;12;411;413073814;28-Nov-22;CSW;35598759;17346
2022;12;411;442316604;28-Nov-22;CSW;35598759;16970
2022;12;411;438943339;28-Nov-22;CSW;35598759;17346
2022;12;411;442671414;28-Nov-22;CSW;35598759;16970
2022;12;411;416772243;28-Nov-22;CSW;35598759;17346
2022;12;411;425525393;28-Nov-22;CSW;35598759;16970
2022;12;411;442670637;28-Nov-22;CSW;35598759;17346
2022;12;411;425530357;28-Nov-22;CSW;35598759;16970
2022;12;411;439485423;28-Nov-22;CSW;35598759;17346
2022;12;411;425527957;28-Nov-22;CSW;35598759;16970
2022;12;411;442668014;28-Nov-22;CSW;35598759;16970
2022;12;411;425552769;28-Nov-22;CSW;35598759;16970
2022;12;411;425553546;28-Nov-22;CSW;35598759;16970
2022;12;411;442665673;28-Nov-22;CSW;35598759;17346
2022;12;411;442666450;28-Nov-22;CSW;35598759;16970
2022;12;411;398027389;28-Nov-22;CSW;35598759;17346
2022;12;411;425531134;28-Nov-22;CSW;35598759;19224
2022;12;411;414839185;28-Nov-22;CSW;35598759;19224
2022;12;411;425556897;28-Nov-22;CSW;35598759;19224
2022;12;411;425557674;28-Nov-22;CSW;35598759;19224
2022;12;411;425558451;28-Nov-22;CSW;35598759;19224
2022;12;411;425559238;28-Nov-22;CSW;35598759;17346
2022;12;411;409773940;28-Nov-22;CSW;35598759;17346
2022;12;411;414837511;28-Nov-22;CSW;35598759;19224
2022;12;411;425560074;28-Nov-22;CSW;35598759;19224
2022;12;411;425563415;28-Nov-22;CSW;35598759;16970
2022;12;411;425564202;28-Nov-22;CSW;35598759;19224
2022;12;411;425566766;28-Nov-22;CSW;35598759;16970
2022;12;411;425568320;28-Nov-22;CSW;35598759;16970
2022;12;411;425533708;28-Nov-22;CSW;35598759;16970
2022;12;411;351029482;28-Nov-22;CSW;35598759;17346
2022;12;411;342360538;28-Nov-22;CSW;35598759;19672
2022;12;411;379299145;28-Nov-22;CSW;35598759;19672
2022;12;411;328367847;28-Nov-22;CSW;35598759;19672
2022;12;411;428185336;28-Nov-22;CSW;35598759;16970
2022;12;411;428184659;28-Nov-22;CSW;35598759;16970
2022;12;411;442122811;28-Nov-22;CSW;35598759;16970
2022;12;411;442121034;28-Nov-22;CSW;35598759;16970
2022;12;411;428189564;28-Nov-22;CSW;35598759;16970
2022;12;411;413779055;28-Nov-22;CSW;35598759;17346
2022;12;411;414681760;28-Nov-22;CSW;35598759;16970
2022;12;411;442293778;28-Nov-22;CSW;35598759;16970
2022;12;411;442289591;28-Nov-22;CSW;35598759;16970
2022;12;411;442114506;28-Nov-22;CSW;35598759;16970
2022;12;411;442322445;28-Nov-22;CSW;35598759;16970
2022;12;411;413667755;28-Nov-22;CSW;35598759;16970
2022;12;411;413668532;28-Nov-22;CSW;35598759;16970
2022;12;411;413669319;28-Nov-22;CSW;35598759;16970
2022;12;411;428188787;28-Nov-22;CSW;35598759;16970
2022;12;411;442321668;28-Nov-22;CSW;35598759;16970
2022;12;411;442318268;28-Nov-22;CSW;35598759;16970
2022;12;411;428187900;28-Nov-22;CSW;35598759;16970
2022;12;411;442320881;28-Nov-22;CSW;35598759;16970
2022;12;411;442664996;28-Nov-22;CSW;35598759;16970
2022;12;411;442662322;28-Nov-22;CSW;35598759;16970
2022;12;411;442286140;28-Nov-22;CSW;35598759;16970
2022;12;411;442296019;28-Nov-22;CSW;35598759;16970
2022;12;411;442317481;28-Nov-22;CSW;35598759;16970
2022;12;411;413751951;28-Nov-22;CSW;35598759;16970
2022;12;411;442288704;28-Nov-22;CSW;35598759;16970
2022;12;411;442287927;28-Nov-22;CSW;35598759;16970
2022;12;411;437327088;28-Nov-22;CSW;35598759;16970
2022;12;411;413664404;28-Nov-22;CSW;35598759;16970
2022;12;411;442097272;28-Nov-22;CSW;35598759;16970
2022;12;411;414662709;28-Nov-22;CSW;35598759;16970
2022;12;411;442116070;28-Nov-22;CSW;35598759;16970
